,CB3 FP Equity_DX_SI_QTY,CB3 FP Equity_DX_SHORT_INTEREST_VALUE,CB3 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CB3 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CB3 FP Equity_DX_SI_MV,CB3 FP Equity_DX_DSS,CB3 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CB3 FP Equity_DX_SUPPLY_SI_QTY,CB3 FP Equity_DX_BROKER_SI_QTY,CB3 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CB3 FP Equity_DX_BROKER_SI_MV_NEW_x,CB3 FP Equity_DX_SUPPLY_SI_QTY_INC_x,CB3 FP Equity_DX_BROKER_SI_MV_INC_x,CB3 FP Equity_DX_BROKER_SI_QTY_ADD,CB3 FP Equity_DX_BROKER_SI_QTY_NEW,CB3 FP Equity_DX_SUPPLY_SI_MV_DEC,CB3 FP Equity_DX_BROKER_SI_QTY_INC,CB3 FP Equity_DX_SUPPLY_SI_QTY_DEC,CB3 FP Equity_DX_BROKER_SI_MV_NEW_y,CB3 FP Equity_DX_BROKER_SI_MV_INC_y,CB3 FP Equity_DX_SUPPLY_SI_QTY_INC_y,CB3 FP Equity_DX_BROKER_SI_MV_ADD,CB3 FP Equity_DX_SUPPLY_SI_QTY_ADD,CB3 FP Equity_DX_BROKER_SI_QTY_DEC,CB3 FP Equity_DX_SUPPLY_SI_MV,CB3 FP Equity_DX_BROKER_SI_MV_DEC,CB3 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CB3 FP Equity_DX_UTILIZATION_QUANTITY,CB3 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CB3 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CB3 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CB3 FP Equity_DX_ACTIVE_UTILIZATION_MV,CB3 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CB3 FP Equity_DX_BROKER_SI_CON_RATIO,CB3 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CB3 FP Equity_DX_DEMAND_SUPPLY_RATIO
2016-03-15,25800.0,5867436.0,1.34,1.75,5.89,,2967831.0,13250.0,13050.0,3013315.0,,,,,,,,,,,,,,,3.02,,100.0,100.0,0.0,0.0,0.0,100.0,0.78,0.9846,99.22,1.9472
2016-03-16,25800.0,5874660.0,1.55,1.72,5.94,,2971485.0,13250.0,13050.0,3017025.0,,,,,,,,,,,,,,,3.05,,100.0,100.0,0.0,0.0,0.0,100.0,0.78,0.9846,99.22,1.9472
2016-03-17,25800.0,5903814.0,1.44,1.72,5.87,,2986231.5,13250.0,13050.0,3031997.5,,,,,,,,,,,,,,,3.02,,100.0,100.0,0.0,0.0,0.0,100.0,0.78,0.9846,99.22,1.9472
2016-03-18,25800.0,5912586.0,1.66,1.72,5.9,,2990668.5,13250.0,13050.0,3036502.5,,,,,,,,,,,,,,,3.03,,100.0,100.0,0.0,0.0,0.0,100.0,0.78,0.9846,99.22,1.9472
2016-03-21,25800.0,5907684.0,1.66,1.72,5.91,,2988189.0,13250.0,13050.0,3033985.0,,,,,,,,,,,,,,,3.03,,100.0,100.0,0.0,0.0,0.0,100.0,0.78,0.9846,99.22,1.9472
2016-03-22,25800.0,5915424.0,1.51,1.72,5.91,,2992104.0,13250.0,13050.0,3037960.0,,,,,,,,,,,,,,,3.03,,100.0,100.0,0.0,0.0,0.0,100.0,0.78,0.9846,99.22,1.9472
2016-03-23,25800.0,5911554.0,1.51,1.76,5.92,,2990146.5,13250.0,13050.0,3035972.5,,,,,,,,,,,,,,,3.04,,100.0,100.0,0.0,0.0,0.0,100.0,0.78,0.9846,99.22,1.9472
2016-03-24,25800.0,5917230.0,1.44,1.76,5.91,,2993017.5,13250.0,13050.0,3038887.5,,,,,,,,,,,,,,,3.03,,100.0,100.0,0.0,0.0,0.0,100.0,0.78,0.9846,99.22,1.9472
2016-03-25,25800.0,5917230.0,1.44,1.76,5.92,,2993017.5,13250.0,13050.0,3038887.5,,,,,,,,,,,,,,,3.04,,100.0,100.0,0.0,0.0,0.0,100.0,0.78,0.9846,99.22,1.9472
2016-03-28,25800.0,5917230.0,1.44,1.76,5.92,,2993017.5,13250.0,13050.0,3038887.5,,,,,,,,,,,,,,,3.04,,100.0,100.0,0.0,0.0,0.0,100.0,0.78,0.9846,99.22,1.9472
2016-03-29,25800.0,5939160.0,1.44,1.76,5.93,,3004110.0,13250.0,13050.0,3050150.0,,,,,,,,,,,,,,,3.05,,100.0,100.0,0.0,0.0,0.0,100.0,0.78,0.9846,99.22,1.9472
2016-03-30,25800.0,5937870.0,1.45,1.76,5.95,,3003457.5,13250.0,13050.0,3049487.5,,,,,,,,,,,,,,,3.06,,100.0,100.0,0.0,0.0,0.0,100.0,0.78,0.9846,99.22,1.9472
2016-03-31,4600.0,1058920.0,0.27,0.31,1.06,,506440.0,2400.0,2200.0,552480.0,,,,,,2.49,,10850.0,,,,,,10850.0,0.55,2.49,100.0,100.0,0.0,0.0,0.0,100.0,4.35,0.9168,95.65,1.9167
2016-04-01,4600.0,1060116.0,0.27,0.31,1.06,,507012.0,2400.0,2200.0,553104.0,,,,,,,,,,,,,,,0.55,,100.0,100.0,0.0,0.0,0.0,100.0,4.35,0.9168,95.65,1.9167
2016-04-04,200.0,46120.0,0.01,0.01,0.05,,0.0,200.0,0.0,46120.0,,,,,,0.51,,2200.0,,,,,,2200.0,0.05,0.51,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2016-04-05,200.0,46114.0,0.01,0.01,0.05,,0.0,200.0,0.0,46114.0,,,,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2016-04-06,200.0,46062.0,0.01,0.01,0.05,,0.0,200.0,0.0,46062.0,,,,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2016-04-07,4200.0,966588.0,0.2,0.29,0.97,,460280.0,2200.0,2000.0,506308.0,,2000.0,,2000.0,,,,,,,2000.0,0.46,,,0.51,,100.0,100.0,0.0,0.0,0.0,100.0,4.76,0.9093,95.24,1.9091
2016-04-08,4200.0,967638.0,0.19,0.29,0.97,,460780.0,2200.0,2000.0,506858.0,,,,,,,,,,,,,,,0.51,,100.0,100.0,0.0,0.0,0.0,100.0,4.76,0.9093,95.24,1.9091
2016-04-11,4200.0,965832.0,0.19,0.29,0.97,,459920.0,2200.0,2000.0,505912.0,,,,,,,,,,,,,,,0.51,,100.0,100.0,0.0,0.0,0.0,100.0,4.76,0.9093,95.24,1.9091
2016-04-12,4200.0,962472.0,0.19,0.29,0.97,,458320.0,2200.0,2000.0,504152.0,,,,,,,,,,,,,,,0.51,,100.0,100.0,0.0,0.0,0.0,100.0,4.76,0.9093,95.24,1.9091
2016-04-13,4200.0,965538.0,0.2,0.29,0.96,,459780.0,2200.0,2000.0,505758.0,,,,,,,,,,,,,,,0.5,,100.0,100.0,0.0,0.0,0.0,100.0,4.76,0.9093,95.24,1.9091
2016-04-14,4200.0,963648.0,0.21,0.29,0.97,,458880.0,2200.0,2000.0,504768.0,,,,,,,,,,,,,,,0.51,,100.0,100.0,0.0,0.0,0.0,100.0,4.76,0.9093,95.24,1.9091
2016-04-15,4200.0,964740.0,0.24,0.29,0.96,,459400.0,2200.0,2000.0,505340.0,,,,,,,,,,,,,,,0.5,,100.0,100.0,0.0,0.0,0.0,100.0,4.76,0.9093,95.24,1.9091
2016-04-18,4200.0,963858.0,0.24,0.3,0.96,,458980.0,2200.0,2000.0,504878.0,,,,,,,,,,,,,,,0.5,,100.0,100.0,0.0,0.0,0.0,100.0,4.76,0.9093,95.24,1.9091
2016-04-19,200.0,45784.0,0.01,0.01,0.05,,0.0,200.0,0.0,45784.0,,,,,,0.46,,2000.0,,,,,,2000.0,0.05,0.46,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2016-04-20,200.0,45842.0,0.01,0.01,0.05,,0.0,200.0,0.0,45842.0,,,,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2016-04-21,2200.0,502238.0,0.14,0.16,0.5,,456580.0,2200.0,2000.0,502238.0,,2000.0,,2000.0,,,,,,,2000.0,0.46,,,0.5,,100.0,100.0,0.0,0.0,0.0,100.0,9.09,0.8347,90.91,1.0
2016-04-22,2200.0,501820.0,0.14,0.16,0.5,,456200.0,2200.0,2000.0,501820.0,,,,,,,,,,,,,,,0.5,,100.0,100.0,0.0,0.0,0.0,100.0,9.09,0.8347,90.91,1.0
2016-04-25,2200.0,500500.0,0.14,0.16,0.5,,455000.0,2200.0,2000.0,500500.0,,,,,,,,,,,,,,,0.5,,100.0,100.0,0.0,0.0,0.0,100.0,9.09,0.8347,90.91,1.0
2016-04-26,2200.0,499972.0,0.14,0.16,0.5,,454520.0,2200.0,2000.0,499972.0,,,,,,,,,,,,,,,0.5,,100.0,100.0,0.0,0.0,0.0,100.0,9.09,0.8347,90.91,1.0
2016-04-27,2200.0,499642.0,0.15,0.16,0.5,,454220.0,2200.0,2000.0,499642.0,,,,,,,,,,,,,,,0.5,,100.0,100.0,0.0,0.0,0.0,100.0,9.09,0.8347,90.91,1.0
2016-04-28,2200.0,501182.0,0.15,0.16,0.5,,455620.0,2200.0,2000.0,501182.0,,,,,,,,,,,,,,,0.5,,100.0,100.0,0.0,0.0,0.0,100.0,9.09,0.8347,90.91,1.0
2016-04-29,200.0,45504.0,0.01,0.01,0.05,,0.0,200.0,0.0,45504.0,,,,,,0.45,,2000.0,,,,,,2000.0,0.05,0.45,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2016-05-02,200.0,45552.0,0.01,0.01,0.05,,0.0,200.0,0.0,45552.0,,,,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2016-05-03,200.0,45726.0,0.01,0.01,0.05,,0.0,200.0,0.0,45726.0,,,,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2016-05-04,200.0,45684.0,0.01,0.01,0.05,,0.0,200.0,0.0,45684.0,,,,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2016-05-05,200.0,45746.0,0.01,0.01,0.05,,0.0,200.0,0.0,45746.0,,,,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2016-05-06,200.0,45768.0,0.01,0.01,0.05,,0.0,200.0,0.0,45768.0,,,,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2016-05-09,200.0,45820.0,0.02,0.01,0.05,,0.0,200.0,0.0,45820.0,,,,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2016-05-10,200.0,45800.0,0.02,0.01,0.05,,0.0,200.0,0.0,45800.0,,,,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2016-05-11,200.0,45824.0,0.01,0.01,0.05,,0.0,200.0,0.0,45824.0,,,,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2016-05-12,200.0,45752.0,0.01,0.01,0.05,,0.0,200.0,0.0,45752.0,,,,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2016-05-13,200.0,45848.0,0.01,0.01,0.05,,0.0,200.0,0.0,45848.0,,,,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2016-05-16,200.0,45806.0,0.01,0.01,0.05,,0.0,200.0,0.0,45806.0,,,,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2016-05-17,200.0,45866.0,0.02,0.01,0.05,,0.0,200.0,0.0,45866.0,,,,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2016-05-18,200.0,45762.0,0.02,0.01,0.05,,0.0,200.0,0.0,45762.0,,,,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2016-05-19,200.0,45752.0,0.03,0.01,0.05,,0.0,200.0,0.0,45752.0,,,,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2016-05-20,200.0,45774.0,0.04,0.01,0.05,,0.0,200.0,0.0,45774.0,,,,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2016-05-23,200.0,45740.0,0.04,0.01,0.05,,0.0,200.0,0.0,45740.0,,,,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2016-05-24,200.0,45826.0,0.04,0.01,0.05,,0.0,200.0,0.0,45826.0,,,,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2016-05-25,200.0,45960.0,0.03,0.01,0.05,,0.0,200.0,0.0,45960.0,,,,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2016-05-26,200.0,45970.0,0.03,0.01,0.05,,0.0,200.0,0.0,45970.0,,,,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2016-05-27,200.0,45994.0,0.03,0.01,0.05,,0.0,200.0,0.0,45994.0,,,,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2016-05-30,200.0,45920.0,0.03,0.01,0.05,,0.0,200.0,0.0,45920.0,,,,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2016-05-31,200.0,45964.0,0.03,0.01,0.05,,0.0,200.0,0.0,45964.0,,,,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2016-06-30,1000.0,235020.0,0.18,0.07,0.24,,117510.0,500.0,500.0,117510.0,,,,500.0,,,,,,,,0.12,500.0,,0.12,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2016-07-01,1430.0,337065.3,0.25,0.1,0.34,,219210.3,500.0,930.0,117855.0,0.1,,,,430.0,,,,0.1,,,,,,0.12,,100.0,100.0,0.0,0.0,0.0,100.0,30.13,0.579,69.87,2.86
2016-07-04,1430.0,336822.2,0.25,0.1,0.34,,219052.2,500.0,930.0,117770.0,,,,,,,,,,,,,,,0.12,,100.0,100.0,0.0,0.0,0.0,100.0,30.05,0.5796,69.95,2.86
2016-07-05,1430.0,337394.2,0.26,0.1,0.34,,219424.2,500.0,930.0,117970.0,,,,,,,,,,,,,,,0.12,,100.0,100.0,0.0,0.0,0.0,100.0,30.11,0.5792,69.89,2.86
2016-07-06,1430.0,337680.2,0.33,0.1,0.34,,219610.2,500.0,930.0,118070.0,,,,,,,,,,,,,,,0.12,,100.0,100.0,0.0,0.0,0.0,100.0,30.09,0.5793,69.91,2.86
2016-07-07,1430.0,337265.5,0.43,0.1,0.34,,219340.5,500.0,930.0,117925.0,,,,,,,,,,,,,,,0.12,,100.0,100.0,0.0,0.0,0.0,100.0,30.04,0.5796,69.96,2.86
2016-07-08,1430.0,338094.9,0.43,0.1,0.34,,219879.9,500.0,930.0,118215.0,,,,,,,,,,,,,,,0.12,,100.0,100.0,0.0,0.0,0.0,100.0,30.06,0.5795,69.94,2.86
2016-07-11,1430.0,337694.5,0.44,0.11,0.34,,219619.5,500.0,930.0,118075.0,,,,,,,,,,,,,,,0.12,,100.0,100.0,0.0,0.0,0.0,100.0,29.99,0.5801,70.01,2.86
2016-07-12,1430.0,336293.1,0.42,0.11,0.34,,218708.1,500.0,930.0,117585.0,,,,,,,,,,,,,,,0.12,,100.0,100.0,0.0,0.0,0.0,100.0,29.98,0.5801,70.02,2.86
2016-07-13,1430.0,337422.8,0.39,0.11,0.34,,219442.8,500.0,930.0,117980.0,,,,,,,,,,,,,,,0.12,,100.0,100.0,0.0,0.0,0.0,100.0,30.14,0.5789,69.86,2.86
2016-07-14,1430.0,336450.4,0.44,0.11,0.34,,218810.4,500.0,930.0,117640.0,,,,,,,,,,,,,,,0.12,,100.0,100.0,0.0,0.0,0.0,100.0,30.01,0.5799,69.99,2.86
2016-07-15,1430.0,335520.9,0.44,0.11,0.34,,218205.9,500.0,930.0,117315.0,,,,,,,,,,,,,,,0.12,,100.0,100.0,0.0,0.0,0.0,100.0,30.01,0.5799,69.99,2.86
2016-07-18,1430.0,335663.9,0.44,0.11,0.34,,218298.9,500.0,930.0,117365.0,,,,,,,,,,,,,,,0.12,,100.0,100.0,0.0,0.0,0.0,100.0,30.08,0.5794,69.92,2.86
2016-07-19,1430.0,335964.2,0.45,0.11,0.34,,218494.2,500.0,930.0,117470.0,,,,,,,,,,,,,,,0.12,,100.0,100.0,0.0,0.0,0.0,100.0,30.09,0.5793,69.91,2.86
2016-07-20,1430.0,335749.7,0.44,0.11,0.34,,218354.7,500.0,930.0,117395.0,,,,,,,,,,,,,,,0.12,,100.0,100.0,0.0,0.0,0.0,100.0,30.06,0.5795,69.94,2.86
2016-07-21,1430.0,335864.1,0.44,0.11,0.34,,218429.1,500.0,930.0,117435.0,,,,,,,,,,,,,,,0.12,,100.0,100.0,0.0,0.0,0.0,100.0,30.08,0.5794,69.92,2.86
2016-07-22,1430.0,336107.2,0.44,0.11,0.34,,218587.2,500.0,930.0,117520.0,,,,,,,,,,,,,,,0.12,,100.0,100.0,0.0,0.0,0.0,100.0,30.09,0.5793,69.91,2.86
2016-07-25,48830.0,11497023.5,14.84,3.59,11.5,,7659188.5,16300.0,32530.0,3837835.0,,15800.0,7.44,,,,31600.0,,,7.44,15800.0,,,,3.84,,100.0,100.0,0.0,0.0,0.0,100.0,33.28,0.5559,66.72,2.9957
2016-07-26,48830.0,11493117.1,14.88,3.59,11.49,,7656586.1,16300.0,32530.0,3836531.0,,,,,,,,,,,,,,,3.84,,100.0,100.0,0.0,0.0,0.0,100.0,33.23,0.5562,66.77,2.9957
2016-07-27,48830.0,11531204.5,14.71,3.59,11.58,,7681959.5,16300.0,32530.0,3849245.0,,,,,,,,,,,,,,,3.86,,100.0,100.0,0.0,0.0,0.0,100.0,33.31,0.5557,66.69,2.9957
2016-07-28,48830.0,11538529.0,14.73,3.59,11.53,,7686839.0,16300.0,32530.0,3851690.0,,,,,,,,,,,,,,,3.85,,100.0,100.0,0.0,0.0,0.0,100.0,33.25,0.5561,66.75,2.9957
2016-07-29,48830.0,11571245.1,15.13,3.59,11.57,,7708634.1,16300.0,32530.0,3862611.0,,,,,,,,,,,,,,,3.86,,100.0,100.0,0.0,0.0,0.0,100.0,33.3,0.5558,66.7,2.9957
2016-08-01,48830.0,11561967.4,21.14,3.59,11.56,,7702453.4,16300.0,32530.0,3859514.0,,,,,,,,,,,,,,,3.86,,100.0,100.0,0.0,0.0,0.0,100.0,33.22,0.5563,66.78,2.9957
2016-08-02,48830.0,11512649.1,21.88,3.59,11.55,,7669598.1,16300.0,32530.0,3843051.0,,,,,,,,,,,,,,,3.86,,100.0,100.0,0.0,0.0,0.0,100.0,33.14,0.5568,66.86,2.9957
2016-08-03,48830.0,11512649.1,31.77,3.59,11.49,,7669598.1,16300.0,32530.0,3843051.0,,,,,,,,,,,,,,,3.84,,100.0,100.0,0.0,0.0,0.0,100.0,33.24,0.5562,66.76,2.9957
2016-08-04,48830.0,11560014.2,44.27,3.59,11.52,,7701152.2,16300.0,32530.0,3858862.0,,,,,,,,,,,,,,,3.84,,100.0,100.0,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,2.9957
2016-08-05,48830.0,11544876.9,66.38,3.59,11.55,,7691067.9,16300.0,32530.0,3853809.0,,,,,,,,,,,,,,,3.86,,100.0,100.0,0.0,0.0,0.0,100.0,33.21,0.5564,66.79,2.9957
2016-08-08,6830.0,1615841.4,8.66,0.5,1.62,,1071707.4,2300.0,4530.0,544134.0,,,,,,3.32,,14000.0,,,,,,28000.0,0.54,6.63,100.0,100.0,0.0,0.0,0.0,100.0,32.66,0.5601,67.34,2.9696
2016-08-09,6830.0,1617753.8,7.69,0.5,1.62,,1072975.8,2300.0,4530.0,544778.0,,,,,,,,,,,,,,,0.54,,100.0,100.0,0.0,0.0,0.0,100.0,32.68,0.56,67.32,2.9696
2016-09-14,4200.0,983934.0,2.84,0.31,0.98,,983934.0,0.0,4200.0,0.0,,,,4200.0,,,,,,,,0.98,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-09-15,4200.0,982506.0,2.84,0.31,0.98,,982506.0,2100.0,4200.0,491253.0,,,,,,,,,,,,,2100.0,,0.49,,100.0,100.0,0.0,0.0,0.0,100.0,50.0,0.5,50.0,2.0
2016-09-16,4200.0,983094.0,2.97,0.31,0.98,,983094.0,2100.0,4200.0,491547.0,,,,,,,,,,,,,,,0.49,,100.0,100.0,0.0,0.0,0.0,100.0,50.0,0.5,50.0,2.0
2016-09-19,4200.0,983472.0,3.12,0.31,0.98,,983472.0,2100.0,4200.0,491736.0,,,,,,,,,,,,,,,0.49,,100.0,100.0,0.0,0.0,0.0,100.0,50.0,0.5,50.0,2.0
2016-09-20,4200.0,987252.0,3.33,0.31,0.98,,987252.0,2100.0,4200.0,493626.0,,,,,,,,,,,,,,,0.49,,100.0,100.0,0.0,0.0,0.0,100.0,50.0,0.5,50.0,2.0
2016-09-21,4200.0,985950.0,3.51,0.31,0.99,,985950.0,2100.0,4200.0,492975.0,,,,,,,,,,,,,,,0.49,,100.0,100.0,0.0,0.0,0.0,100.0,50.0,0.5,50.0,2.0
2016-09-22,4200.0,992670.0,3.51,0.31,0.98,,992670.0,2100.0,4200.0,496335.0,,,,,,,,,,,,,,,0.49,,100.0,100.0,0.0,0.0,0.0,100.0,50.0,0.5,50.0,2.0
2016-09-23,4200.0,991830.0,3.47,0.31,0.99,,991830.0,2100.0,4200.0,495915.0,,,,,,,,,,,,,,,0.5,,100.0,100.0,0.0,0.0,0.0,100.0,50.0,0.5,50.0,2.0
2016-09-26,4200.0,993888.0,2.07,0.31,0.99,,993888.0,2100.0,4200.0,496944.0,,,,,,,,,,,,,,,0.5,,100.0,100.0,0.0,0.0,0.0,100.0,50.0,0.5,50.0,2.0
2016-09-27,4200.0,994560.0,1.99,0.31,0.99,,994560.0,2100.0,4200.0,497280.0,,,,,,,,,,,,,,,0.5,,100.0,100.0,0.0,0.0,0.0,100.0,50.0,0.5,50.0,2.0
2016-09-28,4200.0,995526.0,2.01,0.31,1.0,,995526.0,2100.0,4200.0,497763.0,,,,,,,,,,,,,,,0.5,,100.0,100.0,0.0,0.0,0.0,100.0,50.0,0.5,50.0,2.0
2016-09-29,4200.0,993258.0,2.01,0.31,1.0,,993258.0,2100.0,4200.0,496629.0,,,,,,,,,,,,,,,0.5,,100.0,100.0,0.0,0.0,0.0,100.0,50.0,0.5,50.0,2.0
2016-09-30,4200.0,993804.0,2.0,0.31,0.99,,993804.0,2100.0,4200.0,496902.0,,,,,,,,,,,,,,,0.5,,100.0,100.0,0.0,0.0,0.0,100.0,50.0,0.5,50.0,2.0
2016-10-03,4200.0,991578.0,1.97,0.31,0.99,,991578.0,2100.0,4200.0,495789.0,,,,,,,,,,,,,,,0.5,,100.0,100.0,0.0,0.0,0.0,100.0,50.0,0.5,50.0,2.0
2016-10-04,4200.0,990948.0,1.89,0.31,0.99,,990948.0,2100.0,4200.0,495474.0,,,,,,,,,,,,,,,0.5,,100.0,100.0,0.0,0.0,0.0,100.0,49.94,0.5,50.06,2.0
2016-10-05,4200.0,984102.0,1.9,0.31,0.99,,984102.0,2100.0,4200.0,492051.0,,,,,,,,,,,,,,,0.5,,100.0,100.0,0.0,0.0,0.0,100.0,50.0,0.5,50.0,2.0
2016-10-06,4200.0,984270.0,1.13,0.3,0.98,,984270.0,2100.0,4200.0,492135.0,,,,,,,,,,,,,,,0.49,,100.0,100.0,0.0,0.0,0.0,100.0,50.0,0.5,50.0,2.0
2016-10-07,4200.0,982254.0,1.12,0.3,0.99,,982254.0,2100.0,4200.0,491127.0,,,,,,,,,,,,,,,0.49,,100.0,100.0,0.0,0.0,0.0,100.0,50.0,0.5,50.0,2.0
2016-10-10,4200.0,981120.0,1.1,0.3,0.98,,981120.0,2100.0,4200.0,490560.0,,,,,,,,,,,,,,,0.49,,100.0,100.0,0.0,0.0,0.0,100.0,50.0,0.5,50.0,2.0
2016-10-11,4200.0,983094.0,1.11,0.3,0.98,,983094.0,2100.0,4200.0,491547.0,,,,,,,,,,,,,,,0.49,,100.0,100.0,0.0,0.0,0.0,100.0,50.0,0.5,50.0,2.0
2016-10-12,4200.0,980070.0,0.82,0.3,0.98,,980070.0,2100.0,4200.0,490035.0,,,,,,,,,,,,,,,0.49,,100.0,100.0,0.0,0.0,0.0,100.0,50.0,0.5,50.0,2.0
2016-10-13,4200.0,982170.0,0.82,0.3,0.98,,982170.0,2100.0,4200.0,491085.0,,,,,,,,,,,,,,,0.49,,100.0,100.0,0.0,0.0,0.0,100.0,50.0,0.5,50.0,2.0
2016-10-19,109200.0,25556076.0,20.66,7.52,25.55,,19167057.0,27300.0,81900.0,6389019.0,,,,81900.0,,,,,,,,19.12,27300.0,,6.39,,100.0,100.0,0.0,0.0,0.0,100.0,24.99,0.3751,50.01,4.0
2016-10-20,109200.0,25596480.0,20.66,7.84,25.54,,19197360.0,27300.0,81900.0,6399120.0,,,,,,,,,,,,,,,6.38,,100.0,100.0,0.0,0.0,0.0,100.0,24.98,0.3752,50.04,4.0
2016-10-21,109200.0,25605216.0,15.59,7.84,25.64,,19203912.0,27300.0,81900.0,6401304.0,,,,,,,,,,,,,,,6.41,,100.0,100.0,0.0,0.0,0.0,100.0,25.0,0.375,50.01,4.0
2016-10-24,109200.0,25558260.0,15.45,7.84,25.59,,19168695.0,27300.0,81900.0,6389565.0,,,,,,,,,,,,,,,6.4,,100.0,100.0,0.0,0.0,0.0,100.0,25.02,0.3748,49.95,4.0
2016-10-25,54600.0,12776400.0,7.73,4.05,12.78,,6388200.0,27300.0,27300.0,6388200.0,,,,,,,,,,,,,,54600.0,6.39,12.78,100.0,100.0,0.0,0.0,0.0,100.0,50.0,0.5,50.0,2.0
2016-10-26,33200.0,7733608.0,4.76,2.4,7.75,,5800206.0,8300.0,24900.0,1933402.0,,,,16600.0,,4.44,,19000.0,,,,3.87,,19000.0,1.94,4.44,100.0,100.0,0.0,0.0,0.0,100.0,25.06,0.3744,49.89,4.0
2016-10-27,16600.0,3841904.0,2.23,1.2,3.87,,1920952.0,8300.0,8300.0,1920952.0,,,,,,,,,,,,,,16600.0,1.93,3.87,100.0,100.0,0.0,0.0,0.0,100.0,50.0,0.5,50.0,2.0
2016-11-25,11400.0,2589396.0,1.8,0.88,2.59,,1726264.0,3800.0,7600.0,863132.0,,,,7600.0,,,,,,,,1.72,3800.0,,0.86,,100.0,100.0,0.0,0.0,0.0,100.0,33.3,0.5558,66.7,3.0
2016-11-28,11400.0,2596236.0,1.82,0.88,2.59,,1730824.0,3800.0,7600.0,865412.0,,,,,,,,,,,,,,,0.87,,100.0,100.0,0.0,0.0,0.0,100.0,33.31,0.5557,66.69,3.0
2016-11-29,11400.0,2600454.0,2.1,0.88,2.6,,1733636.0,3800.0,7600.0,866818.0,,,,,,,,,,,,,,,0.87,,100.0,100.0,0.0,0.0,0.0,100.0,33.3,0.5558,66.7,3.0
